,date_time
15199,2023-05-09 21:25:02.190971
15200,2023-05-09 21:25:02.190971
15201,2023-05-09 21:25:02.190971
15202,2023-05-09 21:25:02.190971
15203,2023-05-09 21:25:02.190971
15204,2023-05-09 21:25:02.190971
15205,2023-05-09 21:25:02.190971
15206,2023-05-09 21:25:12.674179
15207,2023-05-09 21:25:12.674179
15208,2023-05-09 21:25:12.674179
15209,2023-05-09 21:25:12.674179
15210,2023-05-09 21:25:12.674179
15211,2023-05-09 21:25:12.674179
15212,2023-05-09 21:25:12.674179
15213,2023-05-09 21:25:16.125978
15214,2023-05-09 21:25:16.125978
15215,2023-05-09 21:25:16.125978
15216,2023-05-09 21:25:16.125978
15217,2023-05-09 21:25:16.125978
15218,2023-05-09 21:25:16.125978
15219,2023-05-09 21:25:31.570930
15220,2023-05-09 21:25:31.570930
15221,2023-05-09 21:25:31.570930
15222,2023-05-09 21:25:31.570930
15223,2023-05-09 21:25:31.570930
15224,2023-05-09 21:25:31.570930
15225,2023-05-09 21:25:31.570930
15226,2023-05-09 21:25:31.570930
15227,2023-05-09 21:25:38.052340
15228,2023-05-09 21:25:38.052340
15229,2023-05-09 21:25:38.052340
15230,2023-05-09 21:25:38.052340
15231,2023-05-09 21:25:38.052340
15232,2023-05-09 21:25:38.052340
15233,2023-05-09 21:25:43.025166
15234,2023-05-09 21:25:43.025166
15235,2023-05-09 21:25:43.025166
15236,2023-05-09 21:25:43.025166
15237,2023-05-09 21:25:43.025166
15238,2023-05-09 21:25:43.025166
15239,2023-05-09 21:25:46.450771
15240,2023-05-09 21:25:46.450771
15241,2023-05-09 21:25:46.450771
15242,2023-05-09 21:25:46.450771
15243,2023-05-09 21:25:46.450771
15244,2023-05-09 21:25:46.450771
15245,2023-05-09 21:25:46.450771
15246,2023-05-09 21:25:52.583308
15247,2023-05-09 21:25:52.583308
15248,2023-05-09 21:26:13.085731
15249,2023-05-09 21:26:13.085731
15250,2023-05-09 21:26:13.085731
15251,2023-05-09 21:26:13.085731
15252,2023-05-09 21:26:13.085731
15253,2023-05-09 21:26:13.085731
15254,2023-05-09 21:26:19.350605
15255,2023-05-09 21:26:19.350605
15256,2023-05-09 21:26:19.350605
15257,2023-05-09 21:26:19.350605
15258,2023-05-09 21:26:19.350605
15259,2023-05-09 21:26:19.350605
15260,2023-05-09 21:26:19.350605
15261,2023-05-09 21:26:19.350605
15262,2023-05-09 21:26:21.175433
15263,2023-05-09 21:26:21.175433
15264,2023-05-09 21:26:21.175433
15265,2023-05-09 21:26:21.175433
15266,2023-05-09 21:26:21.175433
15267,2023-05-09 21:26:21.175433
15268,2023-05-09 21:26:21.175433
15269,2023-05-09 21:26:34.884387
15270,2023-05-09 21:26:34.884387
15271,2023-05-09 21:26:34.884387
15272,2023-05-09 21:26:34.884387
15273,2023-05-09 21:26:34.884387
15274,2023-05-09 21:26:34.884387
15275,2023-05-09 21:26:37.699430
15276,2023-05-09 21:26:37.699430
15277,2023-05-09 21:26:37.699430
15278,2023-05-09 21:26:37.699430
15279,2023-05-09 21:26:37.699430
15280,2023-05-09 21:26:37.699430
15281,2023-05-09 21:26:39.796190
15282,2023-05-09 21:26:39.796190
15283,2023-05-09 21:26:39.796190
15284,2023-05-09 21:26:39.796190
15285,2023-05-09 21:26:39.796190
15286,2023-05-09 21:26:39.796190
15287,2023-05-09 21:26:40.914525
15288,2023-05-09 21:26:40.914525
15289,2023-05-09 21:26:40.914525
15290,2023-05-09 21:26:40.914525
15291,2023-05-09 21:26:40.914525
15292,2023-05-09 21:26:42.330360
15293,2023-05-09 21:26:42.330360
15294,2023-05-09 21:26:42.330360
15295,2023-05-09 21:26:42.330360
15296,2023-05-09 21:26:42.330360
15297,2023-05-09 21:26:42.330360
15298,2023-05-09 21:26:42.330360
15299,2023-05-09 21:26:42.330360
15300,2023-05-09 21:26:49.175344
15301,2023-05-09 21:26:49.175344
15302,2023-05-09 21:26:49.175344
15303,2023-05-09 21:26:49.175344
15304,2023-05-09 21:26:50.849043
15305,2023-05-09 21:26:50.849043
15306,2023-05-09 21:26:50.849043
15307,2023-05-09 21:26:50.849043
15308,2023-05-09 21:26:53.902278
15309,2023-05-09 21:26:53.902278
15310,2023-05-09 21:26:53.902278
15311,2023-05-09 21:26:53.902278
15312,2023-05-09 21:26:53.902278
15313,2023-05-09 21:26:53.902278
15314,2023-05-09 21:27:05.422978
15315,2023-05-09 21:27:05.422978
15316,2023-05-09 21:27:05.422978
15317,2023-05-09 21:27:05.422978
15318,2023-05-09 21:27:05.422978
15319,2023-05-09 21:27:10.351692
15320,2023-05-09 21:27:10.351692
15321,2023-05-09 21:27:10.351692
15322,2023-05-09 21:27:10.351692
15323,2023-05-09 21:27:10.351692
15324,2023-05-09 21:27:10.351692
15325,2023-05-09 21:27:14.431313
15326,2023-05-09 21:27:14.431313
15327,2023-05-09 21:27:14.431313
15328,2023-05-09 21:27:14.431313
15329,2023-05-09 21:27:14.431313
15330,2023-05-09 21:27:14.431313
15331,2023-05-09 21:27:14.431313
15332,2023-05-09 21:27:14.431313
15333,2023-05-09 21:27:14.431313
15334,2023-05-09 21:27:14.431313
15335,2023-05-09 21:27:18.262873
15336,2023-05-09 21:27:18.262873
15337,2023-05-09 21:27:18.262873
15338,2023-05-09 21:27:18.262873
15339,2023-05-09 21:27:18.262873
15340,2023-05-09 21:27:18.262873
15341,2023-05-09 21:27:24.413030
15342,2023-05-09 21:27:24.413030
15343,2023-05-09 21:27:24.413030
15344,2023-05-09 21:27:24.413030
15345,2023-05-09 21:27:24.413030
15346,2023-05-09 21:27:24.413030
15347,2023-05-09 21:27:24.413030
15348,2023-05-09 21:27:24.413030
15349,2023-05-09 21:27:46.149585
15350,2023-05-09 21:27:46.149585
15351,2023-05-09 21:27:46.149585
15352,2023-05-09 21:27:46.149585
15353,2023-05-09 21:27:46.149585
15354,2023-05-09 21:27:48.179265
15355,2023-05-09 21:27:48.179265
15356,2023-05-09 21:27:48.179265
15357,2023-05-09 21:27:48.179265
15358,2023-05-09 21:27:48.179265
15359,2023-05-09 21:27:48.179265
15360,2023-05-09 21:27:48.179265
15361,2023-05-09 21:27:50.883877
15362,2023-05-09 21:27:50.883877
15363,2023-05-09 21:27:50.883877
15364,2023-05-09 21:27:50.883877
15365,2023-05-09 21:27:54.600349
15366,2023-05-09 21:27:54.600349
15367,2023-05-09 21:27:54.600349
15368,2023-05-09 21:27:54.600349
15369,2023-05-09 21:27:54.600349
15370,2023-05-09 21:27:54.600349
15371,2023-05-09 21:27:54.600349
15372,2023-05-09 21:27:54.600349
15373,2023-05-09 21:28:00.855396
15374,2023-05-09 21:28:00.855396
15375,2023-05-09 21:28:00.855396
15376,2023-05-09 21:28:00.855396
15377,2023-05-09 21:28:00.855396
15378,2023-05-09 21:28:02.826523
15379,2023-05-09 21:28:02.826523
15380,2023-05-09 21:28:02.826523
15381,2023-05-09 21:28:04.351569
15382,2023-05-09 21:28:04.351569
15383,2023-05-09 21:28:04.351569
15384,2023-05-09 21:28:04.351569
15385,2023-05-09 21:28:04.351569
15386,2023-05-09 21:28:04.351569
15387,2023-05-09 21:28:04.351569
15388,2023-05-09 21:28:11.081638
15389,2023-05-09 21:28:11.081638
15390,2023-05-09 21:28:11.081638
15391,2023-05-09 21:28:11.081638
15392,2023-05-09 21:28:11.081638
15393,2023-05-09 21:28:12.772104
15394,2023-05-09 21:28:12.772104
15395,2023-05-09 21:28:12.772104
15396,2023-05-09 21:28:12.772104
15397,2023-05-09 21:28:21.965232
15398,2023-05-09 21:28:21.965232
15399,2023-05-09 21:28:21.965232
15400,2023-05-09 21:28:21.965232
15401,2023-05-09 21:28:21.965232
15402,2023-05-09 21:28:34.301130
15403,2023-05-09 21:28:34.301130
15404,2023-05-09 21:28:34.301130
15405,2023-05-09 21:28:34.301130
15406,2023-05-09 21:28:34.301130
15407,2023-05-09 21:28:34.301130
15408,2023-05-09 21:28:34.301130
15409,2023-05-09 21:28:40.441406
15410,2023-05-09 21:28:40.441406
15411,2023-05-09 21:28:40.441406
15412,2023-05-09 21:28:40.441406
15413,2023-05-09 21:28:40.441406
15414,2023-05-09 21:28:40.441406
15415,2023-05-09 21:28:40.441406
15416,2023-05-09 21:28:40.441406
15417,2023-05-09 21:28:42.199605
15418,2023-05-09 21:28:42.199605
15419,2023-05-09 21:28:42.199605
15420,2023-05-09 21:28:42.199605
15421,2023-05-09 21:28:42.199605
15422,2023-05-09 21:28:47.990416
15423,2023-05-09 21:28:47.990416
15424,2023-05-09 21:28:47.990416
15425,2023-05-09 21:28:47.990416
15426,2023-05-09 21:28:50.010986
15427,2023-05-09 21:28:50.010986
15428,2023-05-09 21:28:50.010986
15429,2023-05-09 21:28:50.010986
15430,2023-05-09 21:28:50.010986
15431,2023-05-09 21:28:50.010986
15432,2023-05-09 21:28:50.010986
15433,2023-05-09 21:28:57.786010
15434,2023-05-09 21:28:57.786010
15435,2023-05-09 21:28:57.786010
15436,2023-05-09 21:28:57.786010
15437,2023-05-09 21:28:57.786010
15438,2023-05-09 21:28:57.786010
15439,2023-05-09 21:28:57.786010
15440,2023-05-09 21:28:57.786010
15441,2023-05-09 21:29:01.290696
15442,2023-05-09 21:29:01.290696
15443,2023-05-09 21:29:01.290696
15444,2023-05-09 21:29:01.290696
15445,2023-05-09 21:29:01.290696
15446,2023-05-10 21:15:32.907397
15447,2023-05-10 21:15:32.907397
15448,2023-05-10 21:15:32.907397
15449,2023-05-10 21:15:32.907397
15450,2023-05-10 21:15:32.907397
15451,2023-05-10 21:15:32.907397
15452,2023-05-10 21:15:32.907397
15453,2023-05-10 21:15:32.907397
15454,2023-05-10 21:15:35.065343
15455,2023-05-10 21:15:35.065343
15456,2023-05-10 21:15:35.065343
15457,2023-05-10 21:15:35.065343
15458,2023-05-10 21:15:35.065343
15459,2023-05-10 21:15:35.065343
15460,2023-05-10 21:15:56.337167
15461,2023-05-10 21:15:56.337167
15462,2023-05-10 21:15:56.337167
15463,2023-05-10 21:15:56.337167
15464,2023-05-10 21:15:56.337167
15465,2023-05-10 21:15:56.337167
15466,2023-05-10 21:15:56.337167
15467,2023-05-10 21:15:56.337167
15468,2023-05-10 21:16:01.679540
15469,2023-05-10 21:16:01.679540
15470,2023-05-10 21:16:01.679540
15471,2023-05-10 21:16:01.679540
15472,2023-05-10 21:16:01.679540
15473,2023-05-10 21:16:01.679540
15474,2023-05-10 21:16:13.060459
15475,2023-05-10 21:16:13.060459
15476,2023-05-10 21:16:13.060459
15477,2023-05-10 21:16:13.060459
15478,2023-05-10 21:16:13.060459
15479,2023-05-10 21:16:18.957901
15480,2023-05-10 21:16:18.957901
15481,2023-05-10 21:16:18.957901
15482,2023-05-10 21:16:18.957901
15483,2023-05-10 21:16:18.957901
15484,2023-05-10 21:16:18.957901
15485,2023-05-10 21:16:18.957901
15486,2023-05-10 21:16:18.957901
15487,2023-05-10 21:16:20.490378
15488,2023-05-10 21:16:20.490378
15489,2023-05-10 21:16:20.490378
15490,2023-05-10 21:16:20.490378
15491,2023-05-10 21:16:20.490378
15492,2023-05-10 21:16:20.490378
15493,2023-05-10 21:16:20.490378
15494,2023-05-10 21:16:28.143769
15495,2023-05-10 21:16:28.143769
15496,2023-05-10 21:16:28.143769
15497,2023-05-10 21:16:28.143769
15498,2023-05-10 21:16:28.143769
15499,2023-05-10 21:16:28.143769
15500,2023-05-10 21:16:28.143769
15501,2023-05-10 21:16:33.618261
15502,2023-05-10 21:16:33.618261
15503,2023-05-10 21:16:33.618261
15504,2023-05-10 21:16:33.618261
15505,2023-05-10 21:16:33.618261
15506,2023-05-10 21:16:33.618261
15507,2023-05-10 21:17:07.235640
15508,2023-05-10 21:17:15.222690
15509,2023-05-10 21:17:15.222690
15510,2023-05-10 21:17:15.222690
15511,2023-05-10 21:17:15.222690
15512,2023-05-10 21:17:15.222690
15513,2023-05-10 21:17:15.222690
15514,2023-05-10 21:17:15.222690
15515,2023-05-10 21:17:15.222690
15516,2023-05-10 21:17:18.877711
15517,2023-05-10 21:17:18.877711
15518,2023-05-10 21:17:18.877711
15519,2023-05-10 21:17:18.877711
15520,2023-05-10 21:17:18.877711
15521,2023-05-10 21:17:18.877711
15522,2023-05-10 21:17:18.877711
15523,2023-05-10 21:17:18.877711
15524,2023-05-10 21:17:20.243822
15525,2023-05-10 21:17:20.243822
15526,2023-05-10 21:17:20.243822
15527,2023-05-10 21:17:20.243822
15528,2023-05-10 21:17:20.243822
15529,2023-05-10 21:17:28.196218
15530,2023-05-10 21:17:28.196218
15531,2023-05-10 21:17:28.196218
15532,2023-05-10 21:17:28.196218
15533,2023-05-10 21:17:28.196218
15534,2023-05-10 21:17:28.196218
15535,2023-05-10 21:17:28.196218
15536,2023-05-10 21:17:30.495079
15537,2023-05-10 21:17:30.495079
15538,2023-05-10 21:17:30.495079
15539,2023-05-10 21:17:30.495079
15540,2023-05-10 21:17:30.495079
15541,2023-05-10 21:17:30.495079
15542,2023-05-10 21:17:30.495079
15543,2023-05-10 21:17:40.031596
15544,2023-05-10 21:17:40.031596
15545,2023-05-10 21:17:40.031596
15546,2023-05-10 21:17:40.031596
15547,2023-05-10 21:17:44.672542
15548,2023-05-10 21:17:44.672542
15549,2023-05-10 21:17:44.672542
15550,2023-05-10 21:17:44.672542
15551,2023-05-10 21:17:44.672542
15552,2023-05-10 21:17:44.672542
15553,2023-05-10 21:17:59.176871
15554,2023-05-10 21:17:59.176871
15555,2023-05-10 21:17:59.176871
15556,2023-05-10 21:17:59.176871
15557,2023-05-10 21:18:10.263217
15558,2023-05-10 21:18:10.263217
15559,2023-05-10 21:18:10.263217
15560,2023-05-10 21:18:10.263217
15561,2023-05-10 21:18:10.263217
15562,2023-05-10 21:18:10.263217
15563,2023-05-10 21:18:17.430619
15564,2023-05-10 21:18:17.430619
15565,2023-05-10 21:18:17.430619
15566,2023-05-10 21:18:17.430619
15567,2023-05-10 21:18:17.430619
15568,2023-05-10 21:18:17.430619
15569,2023-05-10 21:18:22.972112
15570,2023-05-10 21:18:22.972112
15571,2023-05-10 21:18:22.972112
15572,2023-05-10 21:18:22.972112
15573,2023-05-10 21:18:22.972112
15574,2023-05-10 21:18:26.870515
15575,2023-05-10 21:18:26.870515
15576,2023-05-10 21:18:26.870515
15577,2023-05-10 21:18:26.870515
15578,2023-05-10 21:18:26.870515
15579,2023-05-10 21:18:26.870515
15580,2023-05-10 21:18:30.745844
15581,2023-05-10 21:18:30.745844
15582,2023-05-10 21:18:30.745844
15583,2023-05-10 21:18:30.745844
15584,2023-05-10 21:18:30.745844
15585,2023-05-10 21:18:30.745844
15586,2023-05-10 21:18:37.469683
15587,2023-05-10 21:18:37.469683
15588,2023-05-10 21:18:37.469683
15589,2023-05-10 21:18:45.713167
15590,2023-05-10 21:18:45.713167
15591,2023-05-10 21:18:45.713167
15592,2023-05-10 21:18:45.713167
15593,2023-05-10 21:18:45.713167
15594,2023-05-10 21:18:45.713167
15595,2023-05-10 21:18:45.713167
15596,2023-05-10 21:18:48.063729
15597,2023-05-10 21:18:48.063729
15598,2023-05-10 21:18:48.063729
15599,2023-05-10 21:18:48.063729
15600,2023-05-10 21:18:48.063729
15601,2023-05-10 21:18:48.063729
15602,2023-05-10 21:18:48.063729
15603,2023-05-10 21:18:58.887208
15604,2023-05-10 21:19:12.799350
15605,2023-05-10 21:19:12.799350
15606,2023-05-10 21:19:12.799350
15607,2023-05-10 21:19:12.799350
15608,2023-05-10 21:19:12.799350
15609,2023-05-10 21:19:12.799350
15610,2023-05-10 21:19:18.184453
15611,2023-05-10 21:19:18.184453
15612,2023-05-10 21:19:18.184453
15613,2023-05-10 21:19:18.184453
15614,2023-05-10 21:19:18.184453
15615,2023-05-10 21:19:18.184453
15616,2023-05-10 21:19:26.731028
15617,2023-05-10 21:19:26.731028
15618,2023-05-10 21:19:26.731028
15619,2023-05-10 21:19:26.731028
15620,2023-05-10 21:19:26.731028
15621,2023-05-10 21:19:26.731028
15622,2023-05-10 21:19:29.355677
15623,2023-05-10 21:19:29.355677
15624,2023-05-10 21:19:29.355677
15625,2023-05-10 21:19:29.355677
15626,2023-05-10 21:19:29.355677
15627,2023-05-10 21:19:29.355677
15628,2023-05-10 21:19:29.355677
15629,2023-05-10 21:19:29.355677
15630,2023-05-10 21:19:31.833651
15631,2023-05-10 21:19:31.833651
15632,2023-05-10 21:19:31.833651
15633,2023-05-10 21:19:31.833651
15634,2023-05-10 21:19:31.833651
15635,2023-05-10 21:19:47.119905
15636,2023-05-10 21:19:47.119905
15637,2023-05-10 21:19:47.119905
15638,2023-05-10 21:19:47.119905
15639,2023-05-10 21:19:47.119905
15640,2023-05-10 21:19:57.322567
15641,2023-05-10 21:19:57.322567
15642,2023-05-10 21:19:57.322567
15643,2023-05-10 21:19:57.322567
15644,2023-05-10 21:19:57.322567
15645,2023-05-10 21:19:57.322567
15646,2023-05-10 21:19:57.322567
15647,2023-05-10 21:20:04.223926
15648,2023-05-10 21:20:04.223926
15649,2023-05-10 21:20:04.223926
15650,2023-05-10 21:20:04.223926
15651,2023-05-10 21:20:04.223926
15652,2023-05-10 21:20:04.223926
15653,2023-05-10 21:20:07.434220
15654,2023-05-10 21:20:07.434220
15655,2023-05-10 21:20:07.434220
15656,2023-05-10 21:20:07.434220
15657,2023-05-10 21:20:07.434220
15658,2023-05-10 21:20:09.148028
15659,2023-05-10 21:20:09.148028
15660,2023-05-10 21:20:09.148028
15661,2023-05-10 21:20:20.719753
15662,2023-05-10 21:20:20.719753
15663,2023-05-10 21:20:20.719753
15664,2023-05-10 21:20:20.719753
15665,2023-05-10 21:20:20.719753
15666,2023-05-10 21:20:20.719753
15667,2023-05-10 21:20:26.238848
15668,2023-05-10 21:20:26.238848
15669,2023-05-10 21:20:26.238848
15670,2023-05-10 21:20:26.238848
15671,2023-05-10 21:20:31.983167
15672,2023-05-10 21:20:31.983167
15673,2023-05-10 21:20:31.983167
15674,2023-05-10 21:20:31.983167
15675,2023-05-10 21:20:37.321579
15676,2023-05-10 21:20:37.321579
15677,2023-05-10 21:20:37.321579
15678,2023-05-10 21:20:37.321579
15679,2023-05-10 21:20:37.321579
15680,2023-05-10 21:20:40.854937
15681,2023-05-10 21:20:40.854937
15682,2023-05-10 21:20:40.854937
15683,2023-05-10 21:20:40.854937
15684,2023-05-10 21:20:40.854937
15685,2023-05-10 21:20:47.187460
15686,2023-05-11 21:48:51.557215
15687,2023-05-11 21:48:51.557215
15688,2023-05-11 21:48:51.557215
15689,2023-05-11 21:48:51.557215
15690,2023-05-11 21:48:51.557215
15691,2023-05-11 21:48:51.557215
15692,2023-05-11 21:48:51.557215
15693,2023-05-11 21:48:51.557215
15694,2023-05-11 21:48:51.557215
15695,2023-05-11 21:48:52.842599
15696,2023-05-11 21:48:52.842599
15697,2023-05-11 21:48:52.842599
15698,2023-05-11 21:48:52.842599
15699,2023-05-11 21:48:52.842599
15700,2023-05-11 21:48:52.842599
15701,2023-05-11 21:48:52.842599
15702,2023-05-11 21:48:52.842599
15703,2023-05-11 21:48:52.842599
15704,2023-05-11 21:48:58.981962
15705,2023-05-11 21:48:58.981962
15706,2023-05-11 21:48:58.981962
15707,2023-05-11 21:49:18.859154
15708,2023-05-11 21:49:18.859154
15709,2023-05-11 21:49:18.859154
15710,2023-05-11 21:49:18.859154
15711,2023-05-11 21:49:18.859154
15712,2023-05-11 21:49:18.859154
15713,2023-05-11 21:49:18.859154
15714,2023-05-11 21:49:30.674707
15715,2023-05-11 21:49:30.674707
15716,2023-05-11 21:49:30.674707
15717,2023-05-11 21:49:30.674707
15718,2023-05-11 21:49:30.674707
15719,2023-05-11 21:49:30.674707
15720,2023-05-11 21:49:30.674707
15721,2023-05-11 21:49:31.761224
15722,2023-05-11 21:49:31.761224
15723,2023-05-11 21:49:31.761224
15724,2023-05-11 21:49:31.761224
15725,2023-05-11 21:49:31.761224
15726,2023-05-11 21:49:31.761224
15727,2023-05-11 21:49:31.761224
15728,2023-05-11 21:49:31.761224
15729,2023-05-11 21:49:34.297797
15730,2023-05-11 21:49:34.297797
15731,2023-05-11 21:49:34.297797
15732,2023-05-11 21:49:34.297797
15733,2023-05-11 21:49:35.531668
15734,2023-05-11 21:49:35.531668
15735,2023-05-11 21:49:35.531668
15736,2023-05-11 21:49:35.531668
15737,2023-05-11 21:49:35.531668
15738,2023-05-11 21:49:35.531668
15739,2023-05-11 21:49:37.672629
15740,2023-05-11 21:49:37.672629
15741,2023-05-11 21:49:37.672629
15742,2023-05-11 21:49:37.672629
15743,2023-05-11 21:49:37.672629
15744,2023-05-11 21:49:37.672629
15745,2023-05-11 21:49:37.672629
15746,2023-05-11 21:49:37.672629
15747,2023-05-11 21:49:37.672629
15748,2023-05-11 21:49:38.311535
15749,2023-05-11 21:49:41.929228
15750,2023-05-11 21:49:41.929228
15751,2023-05-11 21:49:41.929228
15752,2023-05-11 21:49:41.929228
15753,2023-05-11 21:49:41.929228
15754,2023-05-11 21:49:41.929228
15755,2023-05-11 21:49:41.929228
15756,2023-05-11 21:49:41.929228
15757,2023-05-11 21:49:41.929228
15758,2023-05-11 21:49:43.365424
15759,2023-05-11 21:49:43.365424
15760,2023-05-11 21:49:43.365424
15761,2023-05-11 21:49:43.365424
15762,2023-05-11 21:49:43.365424
15763,2023-05-11 21:49:43.365424
15764,2023-05-11 21:49:45.454544
15765,2023-05-11 21:49:45.454544
15766,2023-05-11 21:49:45.454544
15767,2023-05-11 21:49:45.454544
15768,2023-05-11 21:49:45.454544
15769,2023-05-11 21:49:45.454544
15770,2023-05-11 21:49:45.454544
15771,2023-05-11 21:49:45.454544
15772,2023-05-11 21:49:49.401876
15773,2023-05-11 21:49:49.401876
15774,2023-05-11 21:49:49.401876
15775,2023-05-11 21:49:49.401876
15776,2023-05-11 21:49:49.401876
15777,2023-05-11 21:49:49.401876
15778,2023-05-11 21:49:50.815954
15779,2023-05-11 21:49:50.815954
15780,2023-05-11 21:49:50.815954
15781,2023-05-11 21:49:50.815954
15782,2023-05-11 21:49:50.815954
15783,2023-05-11 21:49:50.815954
15784,2023-05-11 21:49:50.815954
15785,2023-05-11 21:49:50.815954
15786,2023-05-11 21:49:52.128211
15787,2023-05-11 21:49:52.128211
15788,2023-05-11 21:49:52.128211
15789,2023-05-11 21:49:52.128211
15790,2023-05-11 21:49:52.128211
15791,2023-05-11 21:49:52.128211
15792,2023-05-11 21:49:52.128211
15793,2023-05-11 21:49:55.603608
15794,2023-05-11 21:49:55.603608
15795,2023-05-11 21:49:55.603608
15796,2023-05-11 21:49:55.603608
15797,2023-05-11 21:49:56.476474
15798,2023-05-11 21:49:56.476474
15799,2023-05-11 21:49:56.476474
15800,2023-05-11 21:49:56.476474
15801,2023-05-11 21:49:56.476474
15802,2023-05-11 21:49:56.476474
15803,2023-05-11 21:49:58.076479
15804,2023-05-11 21:49:58.076479
15805,2023-05-11 21:49:58.076479
15806,2023-05-11 21:49:58.076479
15807,2023-05-11 21:49:58.076479
15808,2023-05-11 21:49:58.076479
15809,2023-05-11 21:49:58.076479
15810,2023-05-11 21:49:59.302453
15811,2023-05-11 21:49:59.302453
15812,2023-05-11 21:49:59.302453
15813,2023-05-11 21:49:59.302453
15814,2023-05-11 21:50:00.212843
15815,2023-05-11 21:50:00.212843
15816,2023-05-11 21:50:00.212843
15817,2023-05-11 21:50:00.212843
15818,2023-05-11 21:50:00.212843
15819,2023-05-11 21:50:00.212843
15820,2023-05-11 21:50:03.126963
15821,2023-05-11 21:50:03.126963
15822,2023-05-11 21:50:03.126963
15823,2023-05-11 21:50:03.126963
15824,2023-05-11 21:50:03.126963
15825,2023-05-11 21:50:11.468985
15826,2023-05-11 21:50:11.468985
15827,2023-05-11 21:50:11.468985
15828,2023-05-11 21:50:11.468985
15829,2023-05-11 21:50:17.505619
15830,2023-05-11 21:50:17.505619
15831,2023-05-11 21:50:17.505619
15832,2023-05-11 21:50:17.505619
15833,2023-05-11 21:50:17.505619
15834,2023-05-11 21:50:20.644461
15835,2023-05-11 21:50:20.644461
15836,2023-05-11 21:50:20.644461
15837,2023-05-11 21:50:20.644461
15838,2023-05-11 21:50:20.644461
15839,2023-05-11 21:50:20.644461
15840,2023-05-11 21:50:20.644461
15841,2023-05-11 21:50:20.644461
15842,2023-05-11 21:50:39.991599
15843,2023-05-11 21:50:39.991599
15844,2023-05-11 21:50:39.991599
15845,2023-05-11 21:50:39.991599
15846,2023-05-11 21:50:39.991599
15847,2023-05-11 21:50:39.991599
15848,2023-05-11 21:50:39.991599
15849,2023-05-11 21:50:46.586173
15850,2023-05-11 21:50:46.586173
15851,2023-05-11 21:50:46.586173
15852,2023-05-11 21:50:46.586173
15853,2023-05-11 21:50:46.586173
15854,2023-05-11 21:50:46.586173
15855,2023-05-11 21:50:46.586173
15856,2023-05-11 21:50:51.376872
15857,2023-05-11 21:50:51.376872
15858,2023-05-11 21:50:51.376872
15859,2023-05-11 21:50:51.376872
15860,2023-05-11 21:50:51.376872
15861,2023-05-11 21:50:52.354293
15862,2023-05-11 21:50:52.354293
15863,2023-05-11 21:50:52.354293
15864,2023-05-11 21:50:52.354293
15865,2023-05-11 21:50:54.653417
15866,2023-05-11 21:50:54.653417
15867,2023-05-11 21:50:54.653417
15868,2023-05-11 21:50:54.653417
15869,2023-05-11 21:50:54.653417
15870,2023-05-11 21:50:54.653417
15871,2023-05-11 21:50:57.147039
15872,2023-05-11 21:50:57.147039
15873,2023-05-11 21:50:57.147039
15874,2023-05-11 21:50:57.147039
15875,2023-05-11 21:50:57.147039
15876,2023-05-11 21:50:57.147039
15877,2023-05-11 21:50:57.147039
15878,2023-05-11 21:50:57.147039
15879,2023-05-11 21:50:57.985500
15880,2023-05-11 21:50:57.985500
15881,2023-05-11 21:50:57.985500
15882,2023-05-11 21:50:57.985500
15883,2023-05-11 21:50:57.985500
15884,2023-05-11 21:51:03.463632
15885,2023-05-11 21:51:03.463632
15886,2023-05-11 21:51:03.463632
15887,2023-05-11 21:51:03.463632
15888,2023-05-11 21:51:07.146032
15889,2023-05-11 21:51:07.146032
15890,2023-05-11 21:51:07.146032
15891,2023-05-11 21:51:07.146032
15892,2023-05-11 21:51:07.146032
15893,2023-05-11 21:51:07.986143
15894,2023-05-11 21:51:14.347746
15895,2023-05-11 21:51:14.347746
15896,2023-05-11 21:51:14.347746
15897,2023-05-11 21:51:14.347746
15898,2023-05-11 21:51:14.347746
15899,2023-05-11 21:51:14.347746
15900,2023-05-11 21:51:22.336571
15901,2023-05-11 21:51:22.336571
15902,2023-05-11 21:51:22.336571
15903,2023-05-11 21:51:22.336571
15904,2023-05-11 21:51:22.336571
15905,2023-05-11 21:51:22.336571
15906,2023-05-11 21:51:25.069794
15907,2023-05-11 21:51:25.069794
15908,2023-05-11 21:51:25.069794
15909,2023-05-11 21:51:25.069794
15910,2023-05-11 21:51:25.069794
15911,2023-05-11 21:51:25.069794
15912,2023-05-11 21:51:26.892819
15913,2023-05-11 21:51:26.892819
15914,2023-05-12 20:24:12.928086
15915,2023-05-12 20:24:12.928086
15916,2023-05-12 20:24:12.928086
15917,2023-05-12 20:24:12.928086
15918,2023-05-12 20:24:12.928086
15919,2023-05-12 20:24:12.928086
15920,2023-05-12 20:24:12.928086
15921,2023-05-12 20:24:12.928086
15922,2023-05-12 20:24:12.928086
15923,2023-05-12 20:24:15.175887
15924,2023-05-12 20:24:15.175887
15925,2023-05-12 20:24:15.175887
15926,2023-05-12 20:24:15.175887
15927,2023-05-12 20:24:15.175887
15928,2023-05-12 20:24:15.175887
15929,2023-05-12 20:24:17.728468
15930,2023-05-12 20:24:17.728468
15931,2023-05-12 20:24:17.728468
15932,2023-05-12 20:24:26.734110
15933,2023-05-12 20:24:26.734110
15934,2023-05-12 20:24:26.734110
